CustomerKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,GeographyKey
15517,Thomas,Edwards,Thomas Edwards,Male,2019-07-01,Santa Monica,369
14390,Logan,Kumar,Logan Kumar,Male,2020-11-03,Santa Monica,369
13324,Florian,Stiller,Florian Stiller,Female,2019-02-07,Santa Monica,369
13382,Richard,Rogers,Richard Rogers,Male,2019-02-12,Santa Monica,369
13430,Edward,Griffin,Edward Griffin,Male,2020-03-22,Santa Monica,369
11839,Tyler,Brown,Tyler Brown,Male,2018-10-26,Santa Monica,369
11980,Kimberly,Richardson,Kimberly Richardson,Female,2020-09-23,Santa Monica,369
11932,Elizabeth,Coleman,Elizabeth Coleman,Female,2020-04-29,Santa Monica,369
11886,Katelyn,Parker,Katelyn Parker,Female,2018-10-28,Santa Monica,369
11201,Amanda,Foster,Amanda Foster,Female,2020-07-01,Santa Monica,369
11230,Amber,Turner,Amber Turner,Female,2020-07-16,Santa Monica,369
11222,Alexandra,Rivera,Alexandra Rivera,Female,2020-11-01,Santa Monica,369
11086,Ryan,Brown,Ryan Brown,Male,2020-07-02,Santa Monica,369
12918,Brooke,Murphy,Brooke Murphy,Female,2019-01-03,Santa Monica,369
12940,Steven,Rogers,Steven Rogers,Male,2020-06-12,Santa Monica,369
13306,Kaitlyn,Cox,Kaitlyn Cox,Female,2020-12-16,Santa Monica,369
13168,Hannah,Price,Hannah Price,Female,2020-09-26,Santa Monica,369
15984,Nathan,Wright,Nathan Wright,Male,2019-12-12,Santa Monica,369
16141,Shelby,Ramirez,Shelby Ramirez,Female,2020-10-30,Santa Monica,369
15839,William,Taylor,William Taylor,Male,2020-05-06,Santa Monica,369
15875,Devin,Morris,Devin Morris,Male,2020-04-08,Santa Monica,369
15899,Ian,James,Ian James,Male,2019-11-20,Santa Monica,369
15912,Mya,Simmons,Mya Simmons,Female,2020-06-06,Santa Monica,369
15739,Garrett,Rogers,Garrett Rogers,Male,2019-08-28,Santa Monica,369
16760,Sydney,Alexander,Sydney Alexander,Female,2020-03-10,Santa Monica,369
16749,Aaron,Coleman,Aaron Coleman,Male,2020-12-05,Santa Monica,369
16245,Alexandra,Griffin,Alexandra Griffin,Female,2021-01-23,Santa Monica,369
16871,Anna,Clark,Anna Clark,Female,2020-10-07,Santa Monica,369
16997,Natalie,Allen,Natalie Allen,Female,2020-05-19,Santa Monica,369
16969,Jackson,Turner,Jackson Turner,Male,2020-11-17,Santa Monica,369
17662,Jose,Washington,Jose Washington,Male,2020-08-04,Santa Monica,369
17668,Eduardo,Peterson,Eduardo Peterson,Male,2020-06-24,Santa Monica,369
17458,Jason,Collins,Jason Collins,Male,2020-11-09,Santa Monica,369
18070,Alyssa,Martinez,Alyssa Martinez,Female,2021-01-23,Santa Monica,369
18436,Richard,Johnson,Richard Johnson,Male,2020-12-13,Santa Monica,369
18378,Dalton,Foster,Dalton Foster,Male,2020-12-01,Santa Monica,369
18643,Joshua,Thomas,Joshua Thomas,Male,2020-12-11,Santa Monica,369
18784,Trinity,Brooks,Trinity Brooks,Female,2020-10-15,Santa Monica,369
19140,Melanie,Rogers,Melanie Rogers,Female,2020-05-10,Santa Monica,369
19171,Melanie,Torres,Melanie Torres,Female,2020-01-11,Santa Monica,369
19707,Cole,Cooper,Cole Cooper,Male,2020-06-02,Santa Monica,369
19690,Robert,White,Robert White,Male,2020-06-04,Santa Monica,369
20139,Connor,Wright,Connor Wright,Male,2020-05-04,Santa Monica,369
20069,Jessica,Smith,Jessica Smith,Female,2020-10-01,Santa Monica,369
20033,Carlos,Turner,Carlos Turner,Male,2020-12-09,Santa Monica,369
20290,Austin,Simmons,Austin Simmons,Male,2020-04-09,Santa Monica,369
19881,Aidan,Long,Aidan Long,Male,2020-03-29,Santa Monica,369
19810,Oscar,Long,Oscar Long,Male,2020-11-11,Santa Monica,369
20187,Robert,King,Robert King,Male,2020-06-16,Spring Valley,372
20118,Jacqueline,Henderson,Jacqueline Henderson,Female,2020-06-21,Spring Valley,372
19544,Katherine,Price,Katherine Price,Female,2020-02-14,Spring Valley,372
19199,David,Williams,David Williams,Male,2020-01-24,Spring Valley,372
18979,Noah,Taylor,Noah Taylor,Male,2020-12-09,Spring Valley,372
19012,Oscar,Bryant,Oscar Bryant,Male,2020-08-11,Spring Valley,372
18917,Jonathan,Nelson,Jonathan Nelson,Male,2020-09-20,Spring Valley,372
18781,Hunter,Lewis,Hunter Lewis,Male,2020-12-26,Spring Valley,372
18837,Amanda,Hernandez,Amanda Hernandez,Female,2020-06-05,Spring Valley,372
18838,Natalie,Morris,Natalie Morris,Female,2020-12-17,Spring Valley,372
18684,Makayla,Watson,Makayla Watson,Female,2020-11-13,Spring Valley,372
18678,Sean,Watson,Sean Watson,Male,2020-06-15,Spring Valley,372
18388,Julia,Russell,Julia Russell,Female,2020-12-19,Spring Valley,372
18349,Jacob,Robinson,Jacob Robinson,Male,2020-03-25,Spring Valley,372
18550,Julia,Griffin,Julia Griffin,Female,2020-12-06,Spring Valley,372
18102,Nicholas,Lewis,Nicholas Lewis,Male,2020-02-04,Spring Valley,372
17421,Katherine,Henderson,Katherine Henderson,Female,2020-11-22,Spring Valley,372
17698,Xavier,Butler,Xavier Butler,Male,2020-05-04,Spring Valley,372
17011,Sara,Hill,Sara Hill,Female,2020-05-08,Spring Valley,372
16868,Xavier,Jackson,Xavier Jackson,Male,2020-10-16,Spring Valley,372
16818,Gabrielle,Reed,Gabrielle Reed,Female,2020-10-07,Spring Valley,372
17171,Katherine,Clark,Katherine Clark,Female,2020-11-03,Spring Valley,372
16361,Wyatt,White,Wyatt White,Male,2020-03-11,Spring Valley,372
16375,Gabriella,Hernandez,Gabriella Hernandez,Female,2020-05-15,Spring Valley,372
15770,Xavier,Brooks,Xavier Brooks,Male,2019-10-12,Spring Valley,372
15985,Devin,Johnson,Devin Johnson,Male,2019-12-25,Spring Valley,372
16006,Angelica,Henderson,Angelica Henderson,Female,2020-05-27,Spring Valley,372
13074,Grace,Hughes,Grace Hughes,Female,2020-05-02,Spring Valley,372
12957,Isabella,Lopez,Isabella Lopez,Female,2020-05-15,Spring Valley,372
12762,Jonathan,Smith,Jonathan Smith,Male,2018-12-22,Spring Valley,372
12771,Morgan,Thomas,Morgan Thomas,Female,2018-12-09,Spring Valley,372
12164,Noah,Butler,Noah Butler,Male,2018-11-25,Spring Valley,372
11163,Gabriel,Wang,Gabriel Wang,Male,2020-05-01,Spring Valley,372
11873,Ryan,Zhang,Ryan Zhang,Male,2018-10-07,Spring Valley,372
11743,Chase,Kelly,Chase Kelly,Male,2018-10-25,Spring Valley,372
11744,Stephanie,Campbell,Stephanie Campbell,Female,2020-04-13,Spring Valley,372
11627,Dalton,Gray,Dalton Gray,Male,2020-08-27,Spring Valley,372
13422,Jacqueline,Washington,Jacqueline Washington,Female,2020-05-16,Spring Valley,372
13487,Emily,Martin,Emily Martin,Female,2019-05-29,Spring Valley,372
13736,Cole,Rivera,Cole Rivera,Male,2019-06-09,Spring Valley,372
13887,Nathan,Scott,Nathan Scott,Male,2019-09-10,Spring Valley,372
13985,Alexis,Wood,Alexis Wood,Female,2020-04-22,Spring Valley,372
13986,Chloe,Anderson,Chloe Anderson,Female,2019-01-08,Spring Valley,372
15570,Brianna,Powell,Brianna Powell,Female,2019-09-22,Spring Valley,372
15487,Jesse,Ramirez,Jesse Ramirez,Male,2020-03-07,Spring Valley,372
15428,Richard,Howard,Richard Howard,Male,2019-06-15,Spring Valley,372
15329,Brianna,Cox,Brianna Cox,Female,2019-03-23,Spring Valley,372
14920,Jason,Hill,Jason Hill,Male,2020-04-19,Spring Valley,372
14880,Jessica,Ross,Jessica Ross,Female,2018-10-10,Spring Valley,372
26084,Luke,Jenkins,Luke Jenkins,Male,2018-11-28,Spring Valley,372
25400,Kyle,Jai,Kyle Jai,Male,2020-06-17,Spring Valley,372
25279,Jordyn,Barnes,Jordyn Barnes,Female,2020-12-23,Spring Valley,372
25375,Carson,Flores,Carson Flores,Male,2021-01-22,Spring Valley,372
25330,Madison,Gonzales,Madison Gonzales,Female,2020-12-29,Spring Valley,372
25025,Spencer,Bryant,Spencer Bryant,Male,2020-04-04,Spring Valley,372
26472,David,Hughes,David Hughes,Male,2020-03-20,Spring Valley,372
26804,Trinity,Sanders,Trinity Sanders,Female,2020-06-24,Spring Valley,372
26723,Devin,Kelly,Devin Kelly,Male,2019-07-25,Spring Valley,372
27067,Jennifer,Rodriguez,Jennifer Rodriguez,Female,2019-08-20,Spring Valley,372
27035,Ana,Long,Ana Long,Female,2020-07-25,Spring Valley,372
27044,Carol,Long,Carol Long,Female,2019-08-27,Spring Valley,372
27233,Seth,Ward,Seth Ward,Male,2020-05-03,Spring Valley,372
27530,Maria,Ross,Maria Ross,Female,2020-03-24,Spring Valley,372
27275,Aidan,Powell,Aidan Powell,Male,2019-11-27,Spring Valley,372
27600,Destiny,Sanchez,Destiny Sanchez,Female,2020-10-17,Spring Valley,372
27610,Jeremy,Washington,Jeremy Washington,Male,2020-05-18,Spring Valley,372
28643,Xavier,Gray,Xavier Gray,Male,2018-05-19,Spring Valley,372
29020,Jackson,Young,Jackson Young,Male,2020-06-27,Spring Valley,372
29275,Taylor,Thomas,Taylor Thomas,Female,2018-07-06,Spring Valley,372
20537,Thomas,Evans,Thomas Evans,Male,2020-01-29,Spring Valley,372
20348,Chloe,Evans,Chloe Evans,Female,2020-04-08,Spring Valley,372
20368,Thomas,Jackson,Thomas Jackson,Male,2020-05-06,Spring Valley,372
21463,Logan,Roberts,Logan Roberts,Male,2020-08-07,Spring Valley,372
21460,Jack,Carter,Jack Carter,Male,2020-07-22,Spring Valley,372
21398,Ethan,Diaz,Ethan Diaz,Male,2020-11-25,Spring Valley,372
21262,Sara,Edwards,Sara Edwards,Female,2020-12-06,Spring Valley,372
21802,Lucas,Roberts,Lucas Roberts,Male,2020-04-01,Spring Valley,372
21810,Justin,Miller,Justin Miller,Male,2020-03-01,Spring Valley,372
21722,Spencer,Wood,Spencer Wood,Male,2020-11-10,Spring Valley,372
22216,Marcus,Howard,Marcus Howard,Male,2020-06-11,Spring Valley,372
22298,Marcus,Williams,Marcus Williams,Male,2020-07-24,Spring Valley,372
22164,Destiny,Morris,Destiny Morris,Female,2020-06-10,Spring Valley,372
23471,Jeremy,Baker,Jeremy Baker,Male,2020-10-18,Spring Valley,372
23724,Gabrielle,Hughes,Gabrielle Hughes,Female,2020-11-17,Spring Valley,372
23082,Jonathan,Williams,Jonathan Williams,Male,2020-08-07,Spring Valley,372
24391,Marissa,Washington,Marissa Washington,Female,2020-05-30,Spring Valley,372
24499,Olivia,Lewis,Olivia Lewis,Female,2020-05-21,Spring Valley,372
24674,Dylan,Kumar,Dylan Kumar,Male,2020-03-07,Spring Valley,372
24662,Arianna,Price,Arianna Price,Female,2020-02-13,Spring Valley,372
23885,Angela,Morris,Angela Morris,Female,2020-12-22,Spring Valley,372
23873,Nicole,Miller,Nicole Miller,Female,2020-12-07,Spring Valley,372
23814,Angela,Foster,Angela Foster,Female,2020-09-10,Torrance,374
24770,Isaac,Wright,Isaac Wright,Male,2020-08-02,Torrance,374
24643,Jada,Campbell,Jada Campbell,Female,2020-07-07,Torrance,374
23163,Madison,Ross,Madison Ross,Female,2020-09-17,Torrance,374
23146,Sarah,Clark,Sarah Clark,Female,2020-09-23,Torrance,374
23189,Megan,Moore,Megan Moore,Female,2020-09-01,Torrance,374
22788,Jordan,Jenkins,Jordan Jenkins,Male,2020-07-13,Torrance,374
23713,Arianna,Butler,Arianna Butler,Female,2020-12-19,Torrance,374
23581,Jan,Hill,Jan Hill,Female,2020-08-17,Torrance,374
23587,Hailey,Gonzalez,Hailey Gonzalez,Female,2020-11-27,Torrance,374
23258,Megan,Watson,Megan Watson,Female,2020-06-22,Torrance,374
22146,Benjamin,Chen,Benjamin Chen,Male,2020-12-11,Torrance,374
22222,Angel,Hill,Angel Hill,Male,2020-12-19,Torrance,374
21717,Angel,King,Angel King,Male,2021-01-28,Torrance,374
21761,Makayla,Sanders,Makayla Sanders,Female,2020-07-16,Torrance,374
21774,Brian,James,Brian James,Male,2020-12-12,Torrance,374
21922,Bailey,Ward,Bailey Ward,Female,2020-11-06,Torrance,374
21243,Juan,Bailey,Juan Bailey,Male,2020-08-06,Torrance,374
21240,Aaron,Jenkins,Aaron Jenkins,Male,2020-03-20,Torrance,374
21327,Connor,Washington,Connor Washington,Male,2020-06-20,Torrance,374
21303,Sydney,Jenkins,Sydney Jenkins,Female,2020-07-28,Torrance,374
21459,Luis,Alexander,Luis Alexander,Male,2020-02-15,Torrance,374
20412,David,Jackson,David Jackson,Male,2020-05-05,Torrance,374
29255,Kyle,Washington,Kyle Washington,Male,2018-07-01,Torrance,374
29238,Xavier,Powell,Xavier Powell,Male,2018-07-17,Torrance,374
29239,Samantha,Miller,Samantha Miller,Female,2018-07-22,Torrance,374
29222,Evan,Perez,Evan Perez,Male,2018-07-12,Torrance,374
29139,Riley,Coleman,Riley Coleman,Female,2018-06-06,Torrance,374
28627,Edward,Collins,Edward Collins,Male,2018-05-04,Torrance,374
28588,Emma,Griffin,Emma Griffin,Female,2018-04-13,Torrance,374
28815,Lauren,James,Lauren James,Female,2020-11-18,Torrance,374
27573,Hunter,Lal,Hunter Lal,Male,2019-12-05,Torrance,374
27566,Tristan,Long,Tristan Long,Male,2020-06-19,Torrance,374
27398,Alexis,Lee,Alexis Lee,Female,2020-09-29,Torrance,374
27547,Kevin,Hill,Kevin Hill,Male,2019-12-03,Torrance,374
27555,Isabella,Alexander,Isabella Alexander,Female,2019-12-10,Torrance,374
28229,Samantha,Wilson,Samantha Wilson,Female,2020-08-21,Torrance,374
28244,Samantha,Davis,Samantha Davis,Female,2018-04-07,Torrance,374
27220,Jackson,Long,Jackson Long,Male,2020-09-12,Torrance,374
27039,Jonathan,Lewis,Jonathan Lewis,Male,2020-08-29,Torrance,374
27068,Jade,Kelly,Jade Kelly,Female,2019-08-16,Torrance,374
27069,Gabriella,Perez,Gabriella Perez,Female,2019-08-18,Torrance,374
27095,Spencer,Flores,Spencer Flores,Male,2019-09-14,Torrance,374
26793,Jesse,Nelson,Jesse Nelson,Male,2020-11-18,Torrance,374
26519,Brianna,Wood,Brianna Wood,Female,2020-08-26,Torrance,374
25064,James,Harris,James Harris,Male,2020-05-03,Torrance,374
24985,Jenna,Phillips,Jenna Phillips,Female,2020-09-06,Torrance,374
24950,Stephanie,Alexander,Stephanie Alexander,Female,2020-09-14,Torrance,374
25162,Bryan,Morris,Bryan Morris,Male,2020-05-14,Torrance,374
25204,Kelly,Barnes,Kelly Barnes,Female,2020-03-18,Torrance,374
25280,Emily,Price,Emily Price,Female,2020-12-23,Torrance,374
25286,Zachary,Powell,Zachary Powell,Male,2020-06-10,Torrance,374
14895,Connor,Hernandez,Connor Hernandez,Male,2018-10-31,Torrance,374
14493,Sara,Parker,Sara Parker,Female,2020-12-05,Torrance,374
14500,Jasmine,Ward,Jasmine Ward,Female,2021-01-15,Torrance,374
14746,Courtney,Nelson,Courtney Nelson,Female,2018-09-06,Torrance,374
14649,Grace,Cox,Grace Cox,Female,2018-06-20,Torrance,374
15349,Stephanie,Gonzalez,Stephanie Gonzalez,Female,2019-04-29,Torrance,374
15404,Sydney,Robinson,Sydney Robinson,Female,2019-06-05,Torrance,374
15392,Sydney,Brown,Sydney Brown,Female,2020-06-11,Torrance,374
15518,Richard,Bryant,Richard Bryant,Male,2019-07-16,Torrance,374
13933,Isabella,Richardson,Isabella Richardson,Female,2020-02-26,Torrance,374
13726,Austin,Lewis,Austin Lewis,Male,2019-06-14,Torrance,374
11666,Angel,Baker,Angel Baker,Male,2018-10-17,Torrance,374
11949,Julia,Brooks,Julia Brooks,Female,2020-07-16,Torrance,374
12019,Gabrielle,Cox,Gabrielle Cox,Female,2020-09-25,Torrance,374
11164,Devin,Brooks,Devin Brooks,Male,2020-04-27,Torrance,374
11286,Hunter,Griffin,Hunter Griffin,Male,2018-09-21,Torrance,374
11524,Alyssa,Jackson,Alyssa Jackson,Female,2020-08-28,Torrance,374
12174,Charles,Phillips,Charles Phillips,Male,2018-12-06,Torrance,374
12960,Ashley,Lewis,Ashley Lewis,Female,2020-04-06,Torrance,374
13237,Devin,Stewart,Devin Stewart,Male,2019-02-16,Torrance,374
13238,John,Williams,John Williams,Male,2019-02-06,Torrance,374
16019,Amber,Hernandez,Amber Hernandez,Female,2020-08-10,Torrance,374
15738,Abigail,Miller,Abigail Miller,Female,2020-12-16,Torrance,374
16750,Seth,Sanders,Seth Sanders,Male,2020-03-21,Torrance,374
16752,Mason,Wright,Mason Wright,Male,2020-08-17,Torrance,374
17128,Fernando,Alexander,Fernando Alexander,Male,2020-05-22,Torrance,374
16844,Emma,Robinson,Emma Robinson,Female,2020-10-22,Torrance,374
16869,Vanessa,Patterson,Vanessa Patterson,Female,2020-10-04,Torrance,374
16920,Eduardo,Stewart,Eduardo Stewart,Male,2020-03-24,Torrance,374
16889,Daniel,Rodriguez,Daniel Rodriguez,Male,2020-03-10,Torrance,374
17435,Edward,Mitchell,Edward Mitchell,Male,2020-10-07,Torrance,374
17474,Jose,King,Jose King,Male,2020-11-06,Torrance,374
17537,Courtney,Mitchell,Courtney Mitchell,Female,2020-11-17,Torrance,374
17538,Brianna,Bell,Brianna Bell,Female,2020-06-16,Torrance,374
17524,Lucas,Washington,Lucas Washington,Male,2020-11-21,Torrance,374
18075,Courtney,Adams,Courtney Adams,Female,2020-11-05,Torrance,374
18113,Abigail,Simmons,Abigail Simmons,Female,2020-11-07,Torrance,374
18555,Muniraju,Pulipalyam,Muniraju Pulipalyam,Female,2021-01-08,Torrance,374
18422,Taylor,Jones,Taylor Jones,Female,2020-12-08,Torrance,374
18672,Anthony,Lewis,Anthony Lewis,Male,2020-08-22,Torrance,374
18597,Isabel,Perry,Isabel Perry,Female,2020-11-16,Torrance,374
19167,Caitlin,Morgan,Caitlin Morgan,Female,2020-01-01,Torrance,374
19153,Dylan,Griffin,Dylan Griffin,Male,2020-06-02,Torrance,374
19111,Mariah,Kelly,Mariah Kelly,Female,2020-04-06,Torrance,374
20112,Shelby,James,Shelby James,Female,2020-10-20,Torrance,374
20092,Ethan,Sharma,Ethan Sharma,Male,2020-05-26,Torrance,374
20093,Megan,Clark,Megan Clark,Female,2020-05-04,Torrance,374
19882,Richard,Phillips,Richard Phillips,Male,2020-07-14,Torrance,374
19869,Carol,Brooks,Carol Brooks,Female,2020-10-12,West Covina,383
20009,Noah,Walker,Noah Walker,Male,2020-05-07,West Covina,383
19655,Cindy,Murphy,Cindy Murphy,Female,2020-05-17,West Covina,383
18996,Katherine,Turner,Katherine Turner,Female,2020-12-27,West Covina,383
18615,Charles,Peterson,Charles Peterson,Male,2020-12-13,West Covina,383
18863,Charles,Scott,Charles Scott,Male,2020-12-20,West Covina,383
18820,Alexandria,Cook,Alexandria Cook,Female,2020-07-08,West Covina,383
18350,Emma,Ross,Emma Ross,Female,2020-10-20,West Covina,383
18361,Marcus,Simmons,Marcus Simmons,Male,2020-10-07,West Covina,383
18510,Samuel,Washington,Samuel Washington,Male,2020-05-01,West Covina,383
18533,Lucas,Martinez,Lucas Martinez,Male,2020-12-23,West Covina,383
18114,Alexandria,Foster,Alexandria Foster,Female,2021-01-14,West Covina,383
17499,Marcus,Campbell,Marcus Campbell,Male,2020-11-06,West Covina,383
16898,Angel,Reed,Angel Reed,Male,2020-03-26,West Covina,383
16845,Andrea,Adams,Andrea Adams,Female,2020-10-05,West Covina,383
16839,Julia,Ross,Julia Ross,Female,2020-10-10,West Covina,383
16999,Chloe,Kelly,Chloe Kelly,Female,2020-05-12,West Covina,383
17358,Sydney,Bell,Sydney Bell,Female,2020-06-14,West Covina,383
16779,Morgan,Watson,Morgan Watson,Female,2020-10-24,West Covina,383
15821,Logan,Anderson,Logan Anderson,Male,2020-02-03,West Covina,383
16060,Antonio,Griffin,Antonio Griffin,Male,2021-01-23,West Covina,383
16139,Jacqueline,Alexander,Jacqueline Alexander,Female,2020-11-09,West Covina,383
12797,Patrick,Howard,Patrick Howard,Male,2020-06-23,West Covina,383
12191,Melissa,Washington,Melissa Washington,Female,2020-04-16,West Covina,383
11210,Edward,Wood,Edward Wood,Male,2020-05-06,West Covina,383
12026,Lucas,Flores,Lucas Flores,Male,2018-11-22,West Covina,383
12047,Alexandra,Davis,Alexandra Davis,Female,2020-05-02,West Covina,383
11854,Jason,Mitchell,Jason Mitchell,Male,2018-10-25,West Covina,383
14094,Amanda,Russell,Amanda Russell,Female,2020-04-26,West Covina,383
14295,Hannah,Thomas,Hannah Thomas,Female,2020-05-28,West Covina,383
15574,Carlos,Peterson,Carlos Peterson,Male,2021-01-07,West Covina,383
15429,Aaron,Li,Aaron Li,Male,2019-06-20,West Covina,383
15484,Samuel,Henderson,Samuel Henderson,Male,2019-07-22,West Covina,383
14741,Emma,Cooper,Emma Cooper,Female,2018-09-14,West Covina,383
14593,Jack,Washington,Jack Washington,Male,2020-06-17,West Covina,383
14594,Lauren,Taylor,Lauren Taylor,Female,2020-04-28,West Covina,383
14584,Gabrielle,Mitchell,Gabrielle Mitchell,Female,2018-03-07,West Covina,383
14602,Kaylee,Kelly,Kaylee Kelly,Female,2018-04-06,West Covina,383
14868,Ariana,Morgan,Ariana Morgan,Female,2018-09-29,West Covina,383
15006,Grace,Jackson,Grace Jackson,Female,2018-12-02,West Covina,383
26098,Daniel,Lee,Daniel Lee,Male,2018-12-28,West Covina,383
25996,Faith,Murphy,Faith Murphy,Female,2018-08-28,West Covina,383
26525,Jeremy,Bell,Jeremy Bell,Male,2020-09-16,West Covina,383
26452,James,Martinez,James Martinez,Male,2020-04-11,West Covina,383
26290,Noah,Chen,Noah Chen,Male,2019-02-06,West Covina,383
26281,Ian,Alexander,Ian Alexander,Male,2019-02-10,West Covina,383
26264,Elijah,Lal,Elijah Lal,Male,2020-03-21,West Covina,383
26775,Riley,Bryant,Riley Bryant,Female,2020-12-23,West Covina,383
27241,Oscar,Butler,Oscar Butler,Male,2020-06-01,West Covina,383
28253,Jeremiah,Green,Jeremiah Green,Male,2020-07-02,West Covina,383
27561,Kimberly,Brooks,Kimberly Brooks,Female,2020-02-26,West Covina,383
27664,Luis,Roberts,Luis Roberts,Male,2020-04-15,West Covina,383
28776,Abigail,Morris,Abigail Morris,Female,2020-07-15,West Covina,383
28985,Andrew,Taylor,Andrew Taylor,Male,2020-03-23,West Covina,383
28675,Angel,Mitchell,Angel Mitchell,Male,2018-05-08,West Covina,383
29056,Angelica,Griffin,Angelica Griffin,Female,2018-06-10,West Covina,383
29198,Faith,Ramirez,Faith Ramirez,Female,2018-07-17,West Covina,383
29205,David,Long,David Long,Male,2020-11-28,West Covina,383
29350,Julia,Thompson,Julia Thompson,Female,2018-08-15,West Covina,383
20437,Gabriella,Howard,Gabriella Howard,Female,2020-07-12,West Covina,383
20438,Robert,Scott,Robert Scott,Male,2020-04-11,West Covina,383
20364,Anna,Jackson,Anna Jackson,Female,2020-12-21,West Covina,383
20329,Jose,Yang,Jose Yang,Male,2020-10-23,West Covina,383
20516,Gabriel,Russell,Gabriel Russell,Male,2020-10-12,West Covina,383
20543,Seth,Miller,Seth Miller,Male,2020-07-30,West Covina,383
21711,Hailey,Gray,Hailey Gray,Female,2020-11-05,West Covina,383
21644,Sydney,Howard,Sydney Howard,Female,2020-11-22,West Covina,383
22090,Alexandra,Miller,Alexandra Miller,Female,2020-02-09,West Covina,383
22347,Abigail,Long,Abigail Long,Female,2020-09-18,West Covina,383
23206,Jackson,Lal,Jackson Lal,Male,2020-08-04,West Covina,383
23207,Dalton,Baker,Dalton Baker,Male,2020-08-07,West Covina,383
23395,Ryan,Martinez,Ryan Martinez,Male,2020-09-13,West Covina,383
23738,Julian,Bennett,Julian Bennett,Male,2020-10-16,West Covina,383
23689,Kayla,Hall,Kayla Hall,Female,2020-07-04,West Covina,383
22723,Alexander,Anderson,Alexander Anderson,Male,2020-09-29,West Covina,383
24445,Lauren,Brooks,Lauren Brooks,Female,2020-05-30,West Covina,383
24359,Zachary,Shan,Zachary Shan,Male,2020-05-05,West Covina,383
24424,Morgan,Russell,Morgan Russell,Female,2020-03-21,West Covina,383
24754,Haley,Rivera,Haley Rivera,Female,2020-08-11,West Covina,383
24660,Anna,Perry,Anna Perry,Female,2020-02-01,West Covina,383
24675,Jackson,Nelson,Jackson Nelson,Male,2020-03-04,West Covina,383
24831,Jackson,Diaz,Jackson Diaz,Male,2020-11-12,West Covina,383
23886,Sean,Stewart,Sean Stewart,Male,2020-12-04,West Covina,383
24325,Jason,Perry,Jason Perry,Male,2020-12-08,West Covina,383
24232,Ryan,Johnson,Ryan Johnson,Male,2020-12-18,West Covina,383
24233,Jada,Parker,Jada Parker,Female,2020-11-30,West Covina,383
24234,Eduardo,Martinez,Eduardo Martinez,Male,2020-12-11,West Covina,383
23888,Edward,Clark,Edward Clark,Male,2020-03-06,Woodland Hills,385
23841,Sydney,Phillips,Sydney Phillips,Female,2020-11-22,Woodland Hills,385
24402,Devin,Alexander,Devin Alexander,Male,2020-12-18,Woodland Hills,385
22745,Alexandria,Patterson,Alexandria Patterson,Female,2020-03-09,Woodland Hills,385
22787,Andrea,Sanchez,Andrea Sanchez,Female,2020-07-05,Woodland Hills,385
23165,Natalie,Mitchell,Natalie Mitchell,Female,2020-06-13,Woodland Hills,385
23495,James,Shan,James Shan,Male,2020-10-12,Woodland Hills,385
23382,Xavier,Barnes,Xavier Barnes,Male,2020-08-29,Woodland Hills,385
23216,Kevin,Hall,Kevin Hall,Male,2020-07-28,Woodland Hills,385
23337,Isaiah,Green,Isaiah Green,Male,2020-09-28,Woodland Hills,385
23293,Kaylee,Peterson,Kaylee Peterson,Female,2020-09-01,Woodland Hills,385
22072,Devin,Russell,Devin Russell,Male,2020-03-31,Woodland Hills,385
22281,Alexia,Diaz,Alexia Diaz,Female,2020-02-15,Woodland Hills,385
21636,Katherine,Rivera,Katherine Rivera,Female,2020-07-25,Woodland Hills,385
21697,Dalton,Powell,Dalton Powell,Male,2020-10-21,Woodland Hills,385
21619,Angela,Patterson,Angela Patterson,Female,2020-02-17,Woodland Hills,385
21611,Ethan,Wilson,Ethan Wilson,Male,2020-02-24,Woodland Hills,385
22040,Devin,Brown,Devin Brown,Male,2020-05-16,Woodland Hills,385
20486,Jack,Butler,Jack Butler,Male,2020-09-21,Woodland Hills,385
20505,Alexa,Cox,Alexa Cox,Female,2020-04-04,Woodland Hills,385
20462,Haley,Mitchell,Haley Mitchell,Female,2020-06-09,Woodland Hills,385
20772,Samantha,Garcia,Samantha Garcia,Female,2021-01-17,Woodland Hills,385
21399,Ian,Hughes,Ian Hughes,Male,2020-10-29,Woodland Hills,385
29035,Elijah,Scott,Elijah Scott,Male,2020-12-16,Woodland Hills,385
29138,Eduardo,Wood,Eduardo Wood,Male,2018-06-30,Woodland Hills,385
28987,Jessica,Harris,Jessica Harris,Female,2021-01-21,Woodland Hills,385
27569,Jocelyn,Wood,Jocelyn Wood,Female,2019-12-10,Woodland Hills,385
27755,Alyssa,Jenkins,Alyssa Jenkins,Female,2020-05-06,Woodland Hills,385
27418,Mya,Coleman,Mya Coleman,Female,2019-11-15,Woodland Hills,385
27447,Miranda,Hayes,Miranda Hayes,Female,2019-10-28,Woodland Hills,385
27452,Evan,Watson,Evan Watson,Male,2019-11-22,Woodland Hills,385
27389,Lucas,Henderson,Lucas Henderson,Male,2020-03-06,Woodland Hills,385
28230,Stephanie,Morgan,Stephanie Morgan,Female,2020-05-23,Woodland Hills,385
28182,Fernando,Turner,Fernando Turner,Male,2018-03-05,Woodland Hills,385
28355,Carlos,James,Carlos James,Male,2018-04-17,Woodland Hills,385
